Date,target_10
2021-01-08,0.7738999999999996
2021-01-13,2.6565
2021-01-15,-0.06959999999999988
2021-01-20,-2.7956999999999996
2021-01-22,-5.521799999999999
2021-01-27,-6.4304999999999986
2021-01-29,2.225999999999999
2021-02-03,0.4085999999999992
2021-02-05,-2.4349
2021-02-10,-6.9784
2021-02-12,-6.8957999999999995
2021-02-17,-9.6219
2021-02-24,-11.9567
2021-02-26,-15.5915
2021-03-03,-16.2263
2021-03-05,-14.778499999999998
2021-03-10,-16.595899999999997
2021-03-12,-18.730699999999995
2021-03-17,-3.265499999999994
2021-03-19,-5.082899999999994
2021-03-24,-2.6176999999999944
2021-03-26,-5.3437999999999946
2021-03-31,-6.678599999999995
2021-04-02,-11.348199999999995
2021-04-07,-14.200399999999995
2021-04-09,-16.017799999999994
2021-04-14,20.81260000000001
