Date,target_10
2021-01-07,0.4875999999999998
2021-01-08,2.0813999999999995
2021-01-09,5.669
2021-01-13,3.8565999999999994
2021-01-14,2.044199999999999
2021-01-15,8.2318
2021-01-16,6.4193999999999996
2021-01-20,4.606999999999999
2021-01-21,0.9821999999999993
2021-01-22,0.46979999999999933
2021-01-23,-2.2488000000000006
2021-01-27,-3.1550000000000007
2021-01-28,-4.0612
2021-01-29,-6.7798
2021-01-30,-7.686
2021-02-03,-12.216999999999999
2021-02-04,-9.0232
2021-02-05,-9.441799999999999
2021-02-06,-12.1604
2021-02-11,-10.179
2021-02-12,10.390000000000002
2021-02-13,5.859000000000003
2021-02-17,3.1404000000000027
2021-02-20,0.42180000000000284
2021-02-25,2.203200000000003
2021-02-26,1.2970000000000028
2021-02-27,-0.5153999999999972
2021-03-04,-4.140199999999997
2021-03-05,-5.952599999999998
2021-03-06,-6.064999999999998
2021-03-10,-7.877399999999998
2021-03-11,-10.595999999999998
2021-03-12,-13.314599999999999
2021-03-13,-14.220799999999999
2021-03-17,-16.033199999999997
2021-03-18,-17.845599999999997
2021-03-19,-19.370399999999997
2021-03-20,-18.488999999999997
2021-03-24,-20.301399999999997
2021-03-25,-22.113799999999998
2021-03-26,-22.5262
2021-03-27,-24.351
2021-03-31,-22.075799999999997
2021-04-01,-21.194399999999998
2021-04-02,-24.8192
2021-04-07,-25.725399999999997
2021-04-08,-27.650199999999998
2021-04-09,-30.368799999999997
2021-04-10,-33.087399999999995
