Date,target_10
2020-07-06,-1.8120000000000003
2020-07-07,-0.972
2020-07-13,-2.776
2020-07-14,-7.286
2020-07-20,-6.943999999999999
2020-07-21,-11.453999999999999
2020-07-27,-14.159999999999998
2020-07-28,-15.963999999999999
2020-08-02,-10.219999999999999
2020-08-06,10.174
2020-08-09,8.37
2020-08-13,4.761999999999999
2020-08-16,3.8599999999999985
2020-08-20,0.25199999999999845
2020-08-23,1.0939999999999985
2020-08-27,2.9839999999999995
2020-08-30,5.369999999999997
2020-09-05,15.813999999999997
2020-09-06,14.403999999999996
2020-09-10,15.147999999999996
2020-09-19,11.539999999999996
2020-09-20,7.029999999999996
2020-09-24,2.519999999999996
2020-09-27,10.513999999999996
2020-10-01,10.001999999999995
