Date,target_10
2021-01-04,-2.7561
2021-01-05,-7.3496
2021-01-06,-11.0244
2021-01-11,-15.617899999999999
2021-01-12,-18.374
2021-01-13,-19.848799999999997
2021-01-18,-21.660999999999998
2021-01-19,-25.3358
2021-01-20,-30.848
2021-01-25,-17.7041
2021-01-26,-22.2976
2021-01-27,-15.909799999999999
2021-02-10,-17.2033
2021-02-15,-19.040699999999998
2021-02-16,-19.9594
2021-02-17,-22.7155
2021-02-23,-24.552899999999998
2021-02-24,6.9349000000000025
2021-03-01,8.878800000000002
2021-03-02,6.122700000000002
2021-03-03,13.729200000000002
2021-03-08,12.810500000000003
2021-03-09,13.435700000000002
2021-03-10,10.923500000000002
2021-03-15,7.248700000000003
2021-03-16,12.336500000000003
2021-03-17,7.743000000000003
2021-03-22,6.824300000000003
2021-03-23,2.230800000000003
2021-03-24,1.3121000000000032
2021-03-29,1.2186000000000032
2021-03-30,0.2999000000000033
2021-03-31,9.125100000000003
2021-04-05,14.887700000000002
2021-04-06,13.050300000000002
2021-04-07,9.375500000000002
2021-04-12,19.100700000000003
2021-04-13,24.763300000000005
2021-04-14,20.169800000000006
