Date,target_10
2021-01-23,5.9691
2021-01-24,5.0382
2021-01-25,1.3072999999999997
2021-01-26,7.376399999999999
2021-01-30,14.245499999999996
2021-01-31,13.114599999999996
2021-02-01,7.983699999999996
2021-02-02,1.5527999999999968
2021-02-06,-3.3781000000000025
2021-02-07,-5.609000000000003
2021-02-08,18.460099999999997
2021-02-09,13.079199999999997
2021-02-27,15.548299999999994
2021-02-28,18.817399999999992
2021-03-01,12.386499999999993
2021-03-02,12.555599999999991
2021-03-06,12.737699999999991
2021-03-07,10.70679999999999
2021-03-08,10.17589999999999
2021-03-09,10.544999999999991
2021-03-13,41.1767
2021-03-14,42.9458
2021-03-15,42.5149
2021-03-16,38.184
2021-03-20,31.753099999999996
2021-03-21,31.322199999999995
2021-03-22,29.391299999999994
2021-03-23,39.3604
2021-03-27,34.329499999999996
2021-03-28,31.298599999999997
2021-03-29,35.167699999999996
2021-03-30,39.3368
2021-03-31,42.2059
2021-04-03,44.875
2021-04-04,76.5441
2021-04-05,72.2132
2021-04-06,65.7823
2021-04-07,63.55140000000001
