Date,target_10
2020-06-05,-1.7374
2020-06-06,-1.2748
2020-06-08,-3.0122
2020-06-09,-3.8809
2020-06-12,-7.355700000000001
2020-06-13,-9.667900000000001
2020-06-14,-8.3053
2020-06-15,-8.5427
2020-06-16,-13.7549
2020-06-19,-9.661
2020-06-20,-6.241900000000001
2020-06-22,-5.6602000000000015
2020-06-23,-3.3411000000000017
2020-06-26,-6.815900000000002
2020-06-27,-9.496800000000002
2020-06-28,-4.971600000000002
2020-06-29,-3.4899000000000013
2020-06-30,-7.308200000000002
2020-07-03,-10.420400000000003
2020-07-04,-13.370000000000003
2020-07-06,-18.119600000000002
2020-07-07,-16.006600000000002
2020-07-10,-9.112700000000004
2020-07-11,-7.618800000000005
2020-07-12,0.7376999999999958
2020-07-13,8.650699999999993
2020-07-14,18.032399999999996
2020-07-17,20.820199999999996
2020-07-18,17.345399999999998
2020-07-19,17.401899999999998
2020-07-20,12.714899999999997
2020-07-21,15.527899999999995
2020-07-24,11.709599999999995
2020-07-25,19.622599999999995
2020-07-26,15.841699999999994
