Date,target_10
2020-05-16,-3.2234999999999996
2020-05-17,-7.0023
2020-05-21,-7.8258
2020-05-22,-11.6046
2020-05-23,-16.3281
2020-05-24,58.04840000000001
2020-05-25,70.28020000000001
2020-05-28,69.412
2020-05-29,78.7885
2020-05-30,74.065
2020-05-31,68.3968
2020-06-04,72.4733
2020-06-05,69.20509999999999
2020-06-06,67.38159999999999
2020-06-07,61.71339999999999
2020-06-11,56.045199999999994
2020-06-12,52.82169999999999
2020-06-13,62.66409999999999
2020-06-14,58.551199999999994
2020-06-18,52.882999999999996
2020-06-19,49.6701
2020-06-20,73.1019
2020-06-21,70.689
2020-06-25,68.42079999999999
2020-06-26,66.29729999999998
2020-06-27,59.68439999999998
2020-06-28,57.86089999999998
2020-09-01,60.89269999999998
2020-09-02,77.53509999999997
2020-09-03,73.72219999999997
2020-09-04,75.76459999999997
2020-09-05,66.31759999999997
2020-09-17,67.24939999999997
2020-09-18,80.58119999999997
2020-09-19,77.74709999999996
2020-09-20,81.32359999999996
2020-09-23,87.75539999999995
2020-09-24,85.86599999999996
2020-09-25,100.95309999999995
2020-09-26,95.28489999999995
2020-09-27,93.60609999999996
2020-10-25,87.93789999999996
2020-10-28,85.81439999999995
2020-10-29,88.35679999999995
2020-10-30,90.38859999999995
2020-10-31,85.23099999999995
2020-11-01,78.61809999999996
2020-11-04,73.56049999999996
2020-11-05,68.83699999999996
2020-11-08,63.16879999999996
2020-11-11,65.00059999999996
2020-11-12,64.22179999999996
2020-11-13,64.60889999999996
2020-11-14,64.60659999999996
2020-11-15,65.23839999999996
2020-11-18,58.62549999999996
2020-11-19,53.06789999999996
2020-11-20,49.810299999999955
2020-11-21,48.09739999999996
2020-11-22,42.42919999999996
2020-11-25,44.51629999999996
2020-11-26,55.61399999999996
2020-11-27,51.11169999999996
2020-11-28,44.49879999999996
2020-11-29,37.59649999999996
