Date,target_10
2021-01-16,-2.9072999999999998
2021-01-17,-3.8764
2021-01-18,-2.6145999999999994
2021-01-24,-3.5836999999999994
2021-01-28,-1.6218999999999995
2021-01-29,-2.5909999999999993
2021-01-30,-4.567399999999999
2021-01-31,-5.536499999999999
2021-02-04,-2.9746999999999995
2021-02-05,-3.9437999999999995
2021-02-07,-4.9129
2021-02-11,-5.882
2021-02-12,-4.4511
2021-02-13,-5.4202
2021-02-14,-5.427500000000001
2021-02-15,-5.665700000000001
2021-02-19,-8.573
2021-02-20,-10.5112
2021-02-21,-11.618500000000001
2021-02-26,-11.7567
2021-02-27,-12.7258
2021-02-28,-14.664
2021-03-04,-16.6022
2021-03-05,-11.5404
2021-03-06,-12.5095
2021-03-07,-13.478599999999998
2021-03-11,-11.847699999999998
2021-03-12,-12.485899999999997
2021-03-13,-13.893199999999997
2021-03-14,-13.169599999999997
2021-03-18,-12.476899999999997
2021-03-19,-13.445999999999996
2021-03-20,-7.715099999999996
2021-03-21,-2.5532999999999966
2021-03-25,-3.5223999999999966
2021-03-26,-4.398799999999997
2021-03-27,-3.136999999999997
2021-03-28,0.3248000000000033
2021-04-01,-1.6133999999999966
2021-04-02,0.8484000000000036
2021-04-03,-0.12069999999999637
2021-04-04,-0.45889999999999626
2021-04-08,2.772000000000004
2021-04-09,0.8338000000000039
2021-04-10,0.3956000000000039
2021-04-11,0.9883000000000035
