Date,target_10
2021-04-02,3.5703
2021-04-03,3.2109
2021-04-07,2.2812
2021-04-08,2.9920999999999998
2021-04-09,0.20299999999999985
2021-04-10,-1.8157999999999999
2021-04-11,5.095099999999999
2021-04-14,5.235699999999999
2021-04-15,
