Date,target_10
2021-01-01,-1.9414
2021-01-03,-2.9121
2021-01-06,-5.8242
2021-01-07,-5.6656
2021-01-08,-8.5777
2021-01-09,-10.5191
2021-01-10,-7.8605
2021-01-13,-6.5726
2021-01-14,-4.784700000000001
2021-01-15,-6.726100000000001
2021-01-16,-7.6968000000000005
2021-01-17,-9.638200000000001
2021-01-20,-10.608900000000002
2021-01-21,-12.550300000000002
2021-01-22,7.737599999999995
2021-01-24,4.825499999999995
2021-01-28,-0.028000000000005798
2021-01-29,-2.940100000000006
2021-01-30,3.277099999999994
2021-01-31,0.364999999999994
2021-02-03,19.482199999999995
2021-02-04,15.599399999999996
2021-02-05,15.657999999999996
2021-02-06,10.804499999999996
2021-02-07,11.221699999999995
2021-02-10,9.280299999999995
2021-02-11,7.1974999999999945
2021-02-12,6.226799999999995
2021-02-13,3.7439999999999944
2021-02-14,0.8318999999999943
2021-02-17,-2.080200000000006
2021-02-18,-3.0509000000000057
2021-02-19,0.7662999999999944
2021-02-20,1.0127999999999946
2021-02-21,4.029999999999995
2021-02-24,4.917899999999995
2021-02-25,3.947199999999995
2021-02-26,4.305799999999995
2021-02-27,2.3643999999999954
2021-02-28,12.910899999999998
2021-03-03,9.028099999999998
2021-03-04,6.115999999999998
2021-03-05,2.233199999999998
2021-03-06,1.7796999999999983
2021-03-07,-2.1031000000000017
2021-03-10,-3.0738000000000016
2021-03-11,-7.9273000000000025
2021-03-12,-12.780800000000003
2021-03-13,-16.663600000000002
2021-03-14,-19.5757
2021-03-17,-21.517100000000003
2021-03-18,-16.4292
2021-03-19,-15.3827
2021-03-20,-17.3241
2021-03-21,-5.336200000000003
2021-03-24,-11.160400000000003
2021-03-25,-11.613900000000003
2021-03-26,-14.526000000000003
2021-03-27,-16.467400000000005
2021-03-28,-14.950200000000004
2021-04-01,-9.820900000000005
2021-04-02,-12.374400000000005
2021-04-03,-16.257200000000005
2021-04-04,-12.969300000000004
2021-04-08,-15.881400000000005
2021-04-09,-17.393500000000003
2021-04-10,-14.017700000000005
2021-04-11,-12.959100000000005
